id,ExpNum,Inv,MU,Plot,Month,Year,TreeNum,HT,BLC,Rad0,Rad90,Rad180,Rad270,Comments
2109,1,12,21,34,11,2011,83500,46.5,27.8,6.6,6.3,3.5,6.4,
2162,1,12,22,31,8,2014,31000,46.5,8.8,2.1,7.3,6.8,4.5,
3246,1,13,23B,22,8,2011,54300,46.5,27.3,2.8,2.5,1.9,3.4,
5539,1,12,30,73,10,2011,64000,46.5,21.8,5.2,2,6,5.1,
6077,1,13,4,41,7,2009,44000,46.5,14.2,4.2,4.2,5.8,6.1,
6886,1,12,8,14,8,2008,81600,46.5,13.1,6.2,8,6.1,4.1,
90,1,13,10,34,8,2010,34200,46.6,13.1,4.7,6.5,5.9,6.2,
93,1,13,10,34,8,2010,44500,46.6,9.4,5.1,11.1,12.2,0,Lean 30º
299,1,17,12,23,8,2014,71400,46.6,16.1,,,,,"Water in plot, no measurements"
1395,1,22,16,34,6,2011,93500,46.6,15.7,7.5,7.6,7.6,6.1,
1731,1,15,20,31,10,2008,83700,46.6,12.3,4.8,5.8,8.3,6.4,
4455,1,13,28,63,8,2007,44600,46.6,7.8,10.6,6.6,7.6,13.2,
4645,1,15,29A,31,8,2006,93400,46.6,12.9,4.1,6,7.2,5.3,
5561,1,12,30,73,10,2011,92200,46.6,20.6,9,4,2,8.8,
415,1,17,12,32,8,2014,84400,46.7,18.4,4.2,11.5,7.6,4.9,
912,1,13,15,13,8,2007,80700,46.7,9.3,1.7,4.2,12.9,4.3,lean
